#connection_csv_ver;3
#ID;ConnectionName;ConnectionDescription;TargetDPName
0x1000;DE102701XB04280E13R__RAU007RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04280E13R__RAU007UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04280E13R__RAU007UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04225E13R__RMC(10190).DE102701XB04280E13R__RAU007RMC0001MWB;Send;
0x1000;DE102701XB04425E23R__RAU004RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04425E23R__RAU004UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04425E23R__RAU004UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04225E23R__RMC(10195).DE102701XB04425E23R__RAU004RMC0001MWB;Send;
0x1000;DE102701XB04425E23R__RAU004RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04425E23R__RAU004UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04425E23R__RAU004UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04225E23R__RMC(10195).DE102701XB04425E23R__RAU004RMC0001MWB;Send;
0x1000;DE102701XB04645E05R__RAU001RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04645E05R__RAU001UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04645E05R__RAU001UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04700E05R__RMC(10197).DE102701XB04645E05R__RAU001RMC0001MWB;Send;
0x1000;DE102701XB04708E05R__RAU004RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04708E05R__RAU004UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04708E05R__RAU004UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04700E05R__RMC(10197).DE102701XB04708E05R__RAU004RMC0001MWB;Send;
0x1000;DE102701XB04715E05R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04715E05R__RAU005UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04715E05R__RAU005UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04700E05R__RMC(10197).DE102701XB04715E05R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04730E06R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04730E06R__RAU002UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04730E06R__RAU002UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04805E06R__RMC(10198).DE102701XB04730E06R__RAU002RMC0001MWB;Send;
0x1000;DE102701XB04320E22R__RAU003RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04320E22R__RAU003UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04320E22R__RAU003UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E22R__RMC(10199).DE102701XB04320E22R__RAU003RMC0001MWB;Send;
0x1000;DE102701XB04300E22R__RAU004RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E22R__RAU004UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E22R__RAU004UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E22R__RMC(10199).DE102701XB04300E22R__RAU004RMC0001MWB;Send;
0x1000;DE102701XB04300E22R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E22R__RAU005UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E22R__RAU005UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E22R__RMC(10199).DE102701XB04300E22R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04300E22R__RAU006RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E22R__RAU006UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E22R__RAU006UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E22R__RMC(10199).DE102701XB04300E22R__RAU006RMC0001MWB;Send;
0x1000;DE102701XB04300E22R__RAU007RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E22R__RAU007UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E22R__RAU007UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E22R__RMC(10199).DE102701XB04300E22R__RAU007RMC0001MWB;Send;
0x1000;DE102701XB04300E30R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU002UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU002UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E30R__RMC(10200).DE102701XB04300E30R__RAU002RMC0001MWB;Send;
0x1000;DE102701XB04310E30R__RAU003RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04310E30R__RAU003UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04310E30R__RAU003UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E30R__RMC(10200).DE102701XB04310E30R__RAU003RMC0001MWB;Send;
0x1000;DE102701XB04300E30R__RAU004RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU004UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU004UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E30R__RMC(10200).DE102701XB04300E30R__RAU004RMC0001MWB;Send;
0x1000;DE102701XB04300E30R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU005UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU005UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E30R__RMC(10200).DE102701XB04300E30R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04300E30R__RAU006RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU006UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU006UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E30R__RMC(10200).DE102701XB04300E30R__RAU006RMC0001MWB;Send;
0x1000;DE102701XB04300E30R__RAU007RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU007UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04300E30R__RAU007UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04300E30R__RMC(10200).DE102701XB04300E30R__RAU007RMC0001MWB;Send;
0x1000;DE102701XB04645E31R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04645E31R__RAU002UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway3_603(603).DE102701XB04645E31R__RAU002UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04645E31R__RMC(10201).DE102701XB04645E31R__RAU002RMC0001MWB;Send;
